,Date,Open,High,Low,Close,Adj Close,Volume
0,"Nov 2, 2024",0.512886,0.515638,0.512883,0.514640,0.514640,"1,107,028,224"
1,"Oct 31, 2024",0.522974,0.523350,0.503900,0.509237,0.509237,"1,015,745,412"
2,"Oct 30, 2024",0.527919,0.528055,0.519588,0.522974,0.522974,"900,858,937"
3,"Oct 29, 2024",0.519226,0.530310,0.518466,0.527916,0.527916,"1,076,280,681"
4,"Oct 28, 2024",0.516381,0.520838,0.511382,0.519227,0.519227,"837,346,671"
5,"Oct 27, 2024",0.512760,0.517144,0.510625,0.516381,0.516381,"509,849,012"
6,"Oct 26, 2024",0.501917,0.514405,0.499685,0.512761,0.512761,"703,691,734"
7,"Oct 25, 2024",0.531761,0.531764,0.493585,0.501919,0.501919,"1,357,198,783"
8,"Oct 24, 2024",0.525621,0.533286,0.524493,0.531761,0.531761,"895,039,741"
9,"Oct 23, 2024",0.533378,0.533538,0.512809,0.525211,0.525211,"982,705,775"
10,"Oct 22, 2024",0.544863,0.548811,0.530261,0.533379,0.533379,"1,120,439,497"
11,"Oct 21, 2024",0.547639,0.559442,0.541566,0.544863,0.544863,"1,319,986,738"
12,"Oct 20, 2024",0.544242,0.548032,0.537677,0.547652,0.547652,"692,297,811"
13,"Oct 19, 2024",0.546541,0.549519,0.541093,0.544257,0.544257,"603,883,719"
14,"Oct 18, 2024",0.543660,0.552385,0.540496,0.546541,0.546541,"1,042,238,395"
15,"Oct 17, 2024",0.548048,0.564116,0.542853,0.543658,0.543658,"1,406,187,768"
16,"Oct 16, 2024",0.541453,0.553139,0.537965,0.548045,0.548045,"1,085,371,530"
17,"Oct 15, 2024",0.548021,0.554518,0.532668,0.541452,0.541452,"1,286,412,941"
18,"Oct 14, 2024",0.531541,0.551130,0.528407,0.548021,0.548021,"1,075,594,127"
19,"Oct 13, 2024",0.539559,0.539563,0.525704,0.531540,0.531540,"615,540,884"
20,"Oct 12, 2024",0.538295,0.542464,0.535732,0.539560,0.539560,"569,251,511"
21,"Oct 11, 2024",0.529980,0.541616,0.529587,0.538297,0.538297,"924,108,714"
22,"Oct 10, 2024",0.524322,0.543239,0.522753,0.529977,0.529977,"1,260,651,129"
23,"Oct 9, 2024",0.530855,0.534064,0.521861,0.524332,0.524332,"858,437,665"
24,"Oct 8, 2024",0.529933,0.534120,0.521637,0.530868,0.530868,"906,939,733"
25,"Oct 7, 2024",0.533592,0.545361,0.529788,0.529934,0.529934,"1,192,453,387"
26,"Oct 6, 2024",0.529497,0.536709,0.528492,0.533592,0.533592,"595,405,724"
27,"Oct 5, 2024",0.534317,0.534853,0.526897,0.529496,0.529496,"685,609,430"
28,"Oct 4, 2024",0.521953,0.538375,0.515728,0.534341,0.534341,"1,408,313,543"
29,"Oct 3, 2024",0.539819,0.543567,0.510086,0.521953,0.521953,"2,329,769,451"
30,"Oct 2, 2024",0.597519,0.605780,0.530702,0.539831,0.539831,"2,624,852,688"
31,"Oct 1, 2024",0.611492,0.633589,0.584275,0.597530,0.597530,"2,724,318,278"
32,"Sep 30, 2024",0.641945,0.652411,0.610951,0.611492,0.611492,"2,051,368,592"
33,"Sep 29, 2024",0.614800,0.662206,0.608814,0.641947,0.641947,"2,225,645,563"
34,"Sep 28, 2024",0.588935,0.625627,0.586549,0.614801,0.614801,"2,222,346,896"
35,"Sep 27, 2024",0.590424,0.597026,0.583290,0.588927,0.588927,"1,236,838,134"
36,"Sep 26, 2024",0.583544,0.595988,0.576885,0.590421,0.590421,"1,212,544,781"
37,"Sep 25, 2024",0.591545,0.594866,0.582990,0.583541,0.583541,"995,515,964"
38,"Sep 24, 2024",0.585064,0.592397,0.581936,0.591544,0.591544,"988,961,520"
39,"Sep 23, 2024",0.587621,0.595236,0.581501,0.585065,0.585065,"998,093,828"
40,"Sep 22, 2024",0.598146,0.604105,0.579579,0.587621,0.587621,"886,494,819"
41,"Sep 21, 2024",0.585170,0.609992,0.580568,0.598141,0.598141,"952,605,938"
42,"Sep 20, 2024",0.587378,0.592142,0.576953,0.585171,0.585171,"1,225,009,128"
43,"Sep 19, 2024",0.585248,0.594054,0.581899,0.587371,0.587371,"1,232,042,101"
44,"Sep 18, 2024",0.584501,0.585470,0.563081,0.585251,0.585251,"1,185,142,249"
45,"Sep 17, 2024",0.585417,0.593245,0.579340,0.584502,0.584502,"1,006,340,430"
46,"Sep 16, 2024",0.570975,0.589843,0.560722,0.585407,0.585407,"1,261,024,893"
47,"Sep 15, 2024",0.596199,0.596215,0.570553,0.570975,0.570975,"804,536,339"
48,"Sep 14, 2024",0.573149,0.598577,0.571168,0.596199,0.596199,"1,163,728,418"
49,"Sep 13, 2024",0.562576,0.574501,0.556429,0.573149,0.573149,"1,172,399,876"
50,"Sep 12, 2024",0.535306,0.580938,0.534074,0.562576,0.562576,"1,649,796,650"
51,"Sep 11, 2024",0.541077,0.541081,0.523929,0.535312,0.535312,"894,903,276"
52,"Sep 10, 2024",0.539633,0.542614,0.533962,0.541078,0.541078,"704,956,463"
53,"Sep 9, 2024",0.529310,0.542205,0.527525,0.539638,0.539638,"829,101,046"
54,"Sep 8, 2024",0.525093,0.531008,0.521786,0.529291,0.529291,"509,773,155"
